Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Abstracts","Hepatology International","","17","1","10.1007/s12072-023-10501-4","","2023","http://link.springer.com/article/10.1007/s12072-023-10501-4","Article"
"Cognitive architectures for artificial intelligence ethics","AI & SOCIETY","","38","2","10.1007/s00146-022-01452-9","Steve J. BickleyBenno Torgler","2023","http://link.springer.com/article/10.1007/s00146-022-01452-9","Article"
"ML4STEM Professional Development Program: Enriching K-12 STEM Teaching with Machine Learning","International Journal of Artificial Intelligence in Education","","33","1","10.1007/s40593-022-00292-4","Jingwan TangXiaofei ZhouXiaoyu WanMichael DaleyZhen Bai","2023","http://link.springer.com/article/10.1007/s40593-022-00292-4","Article"
"Artificial intelligence ethics has a black box problem","AI & SOCIETY","","38","4","10.1007/s00146-021-01380-0","Jean-Christophe Bélisle-PiponErica MonteferranteMarie-Christine RoyVincent Couture","2023","http://link.springer.com/article/10.1007/s00146-021-01380-0","Article"
"No such thing as one-size-fits-all in AI ethics frameworks: a comparative case study","AI & SOCIETY","","","","10.1007/s00146-023-01653-w","Vivian QiangJimin RhimAJung Moon","2023","http://link.springer.com/article/10.1007/s00146-023-01653-w","Article"
"Artificial Intelligence in K-12 Education: eliciting and reflecting on Swedish teachers' understanding of AI and its implications for teaching & learning","Education and Information Technologies","","","","10.1007/s10639-023-11990-4","Johanna VelanderMohammed Ahmed TaiyeNuno OteroMarcelo Milrad","2023","http://link.springer.com/article/10.1007/s10639-023-11990-4","Article"
"26th IFSO World Congress","Obesity Surgery","","33","2","10.1007/s11695-023-06727-8","","2023","http://link.springer.com/article/10.1007/s11695-023-06727-8","Article"
"Machine learning and power relations","AI & SOCIETY","","38","4","10.1007/s00146-022-01400-7","Jonne Maas","2023","http://link.springer.com/article/10.1007/s00146-022-01400-7","Article"
"Predictive insights: leveraging Twitter sentiments and machine learning for environmental, social and governance controversy prediction","Journal of Computational Social Science","","","","10.1007/s42001-023-00228-5","Yasemin Lheureux","2023","http://link.springer.com/article/10.1007/s42001-023-00228-5","Article"
"The value of standards for health datasets in artificial intelligence-based applications","Nature Medicine","","","","10.1038/s41591-023-02608-w","Anmol AroraJoseph E. AldermanJoanne PalmerShaswath GanapathiElinor LawsMelissa D. McCraddenLauren Oakden-RaynerStephen R. PfohlMarzyeh GhassemiFrancis McKayDarren TreanorNegar RostamzadehBilal MateenJacqui GathAdewole O. AdebajoStephanie Kuku","2023","http://link.springer.com/article/10.1038/s41591-023-02608-w","Article"
"An equitable and sustainable community of practice framework to address the use of artificial intelligence for global health workforce training","Human Resources for Health","","21","1","10.1186/s12960-023-00833-5","Seble FrehywotYianna Vovides","2023","http://link.springer.com/article/10.1186/s12960-023-00833-5","Article"
"Competencies for the artificial intelligence age: visualisation of the state of the art and future perspectives","Review of Managerial Science","","17","6","10.1007/s11846-022-00613-w","Mónica SantanaMirta Díaz-Fernández","2023","http://link.springer.com/article/10.1007/s11846-022-00613-w","Article"
"A critical review on applications of artificial intelligence in manufacturing","Artificial Intelligence Review","","56","1","10.1007/s10462-023-10535-y","Omkar MypatiAvishek MukherjeeDebasish MishraSurjya Kanta PalPartha Pratim ChakrabartiArpan Pal","2023","http://link.springer.com/article/10.1007/s10462-023-10535-y","Article"
"Design of a future scenarios toolkit for an ethical implementation of artificial intelligence in education","Education and Information Technologies","","","","10.1007/s10639-023-12229-y","Ana MoutaEva María Torrecilla-SánchezAna María Pinto-Llorente","2023","http://link.springer.com/article/10.1007/s10639-023-12229-y","Article"
"Towards transparent and trustworthy prediction of student learning achievement by including instructors as co-designers: a case study","Education and Information Technologies","","","","10.1007/s10639-023-11954-8","Xiaojing DuanBo PeiG. Alex AmbroseArnon HershkovitzYing ChengChaoli Wang","2023","http://link.springer.com/article/10.1007/s10639-023-11954-8","Article"
"Challenges and opportunities of water quality monitoring and multi-stakeholder management in small islands: the case of Santa Cruz, Galápagos (Ecuador)","Environment, Development and Sustainability","","25","5","10.1007/s10668-022-02219-4","V. ReJ. RizziC. TuciC. TringaliM. MancinE. MendietaA. Marcomini","2023","http://link.springer.com/article/10.1007/s10668-022-02219-4","Article"
"Designing Multi-Modal Conversational Agents for the Kitchen with Older Adults: A Participatory Design Study","International Journal of Social Robotics","","15","9 - 10","10.1007/s12369-023-01055-4","Sanna KuoppamäkiRazan JaberibraheemMikaela HellstrandDonald McMillan","2023","http://link.springer.com/article/10.1007/s12369-023-01055-4","Article"
"Trans-AI/DS: transformative, transdisciplinary and translational artificial intelligence and data science","International Journal of Data Science and Analytics","","","","10.1007/s41060-023-00384-x","Longbing Cao","2023","http://link.springer.com/article/10.1007/s41060-023-00384-x","Article"
"Trans-AI/DS: transformative, transdisciplinary and translational artificial intelligence and data science","International Journal of Data Science and Analytics","","15","2","10.1007/s41060-023-00383-y","Longbing Cao","2023","http://link.springer.com/article/10.1007/s41060-023-00383-y","Article"
"Operationalising AI ethics through the agile software development lifecycle: a case study of AI-enabled mobile health applications","AI and Ethics","","","","10.1007/s43681-023-00331-3","Lameck Mbangula AmugongoAlexander KriebitzAuxane BochChristoph Lütge","2023","http://link.springer.com/article/10.1007/s43681-023-00331-3","Article"
"Integrating BIM and AI for Smart Construction Management: Current Status and Future Directions","Archives of Computational Methods in Engineering","","30","2","10.1007/s11831-022-09830-8","Yue PanLimao Zhang","2023","http://link.springer.com/article/10.1007/s11831-022-09830-8","Article"
"Values and Value Conflicts in the Context of OSINT Technologies for Cybersecurity Incident Response: A Value Sensitive Design Perspective","Computer Supported Cooperative Work (CSCW)","","","","10.1007/s10606-022-09453-4","Thea RiebeJulian BäumlerMarc-André KaufholdChristian Reuter","2023","http://link.springer.com/article/10.1007/s10606-022-09453-4","Article"
"Fostering Secondary School Students’ AI Literacy through Making AI-Driven Recycling Bins","Education and Information Technologies","","","","10.1007/s10639-023-12183-9","Davy Tsz Kit NgJiahong SuSamuel Kai Wah Chu","2023","http://link.springer.com/article/10.1007/s10639-023-12183-9","Article"
"Artificial intelligence in local governments: perceptions of city managers on prospects, constraints and choices","AI & SOCIETY","","38","3","10.1007/s00146-022-01450-x","Tan YigitcanlarDuzgun AgdasKenan Degirmenci","2023","http://link.springer.com/article/10.1007/s00146-022-01450-x","Article"
"Enhancing resilience in agricultural production systems with AI-based technologies","Environment, Development and Sustainability","","","","10.1007/s10668-023-03588-0","Member Joy UsigbeSenorpe Asem-HiablieDaniel Dooyum UyehOlayinka IyiolaTusan ParkRammohan Mallipeddi","2023","http://link.springer.com/article/10.1007/s10668-023-03588-0","Article"
"Application of machine learning-based BIM in green public building design","Soft Computing","","27","13","10.1007/s00500-023-08162-4","Dan WangFuhua Chang","2023","http://link.springer.com/article/10.1007/s00500-023-08162-4","Article"
"The participatory value-sensitive design (VSD) of a mHealth app targeting citizens with dementia in a Danish municipality","AI and Ethics","","","","10.1007/s43681-023-00274-9","Alessandra CenciSusanne Jakobsen IlskovNicklas Sindlev AndersenMarco Chiarandini","2023","http://link.springer.com/article/10.1007/s43681-023-00274-9","Article"
"Towards Artificial Intelligence Augmenting Facilitation: AI Affordances in Macro-Task Crowdsourcing","Group Decision and Negotiation","","32","1","10.1007/s10726-022-09801-1","Henner GimpelVanessa Graf-SeyfriedRobert LaubacherOliver Meindl","2023","http://link.springer.com/article/10.1007/s10726-022-09801-1","Article"
"Artificial Intelligence and Sustainable Decisions","European Business Organization Law Review","","24","1","10.1007/s40804-022-00262-2","Jingchen ZhaoBeatriz Gómez Fariñas","2023","http://link.springer.com/article/10.1007/s40804-022-00262-2","Article"
"30th Annual Conference of the International Society for Quality of Life Research","Quality of Life Research","","","","10.1007/s11136-023-03530-x","","2023","http://link.springer.com/article/10.1007/s11136-023-03530-x","Article"
"Abstracts for MASCC/JASCC/ISOO Annual Meeting 2023","Supportive Care in Cancer","","31","1","10.1007/s00520-023-07786-4","","2023","http://link.springer.com/article/10.1007/s00520-023-07786-4","Article"
"Automation, organizational ambidexterity and the stability of employee relations: new tensions arising between corporate entrepreneurship, innovation management and stakeholder management","The Journal of Technology Transfer","","","","10.1007/s10961-022-09987-1","Martin R. W. HieblDavid I. Pielsticker","2023","http://link.springer.com/article/10.1007/s10961-022-09987-1","Article"
"International Conference on Prevention and Infection Control 2023","Antimicrobial Resistance & Infection Control","","12","1","10.1186/s13756-023-01276-2","","2023","http://link.springer.com/article/10.1186/s13756-023-01276-2","Article"
"AI for the public. How public interest theory shifts the discourse on AI","AI & SOCIETY","","38","2","10.1007/s00146-022-01480-5","Theresa ZügerHadi Asghari","2023","http://link.springer.com/article/10.1007/s00146-022-01480-5","Article"
"Editorial for EAIT issue 1, 2023","Education and Information Technologies","","28","1","10.1007/s10639-023-11596-w","Arthur Tatnall","2023","http://link.springer.com/article/10.1007/s10639-023-11596-w","Article"
"Semantic web-based collaborative design system in cloud computing environment","Soft Computing","","27","14","10.1007/s00500-023-08197-7","Jing Di","2023","http://link.springer.com/article/10.1007/s00500-023-08197-7","Article"
"Algorithmic Fairness in AI","Business & Information Systems Engineering","","65","2","10.1007/s12599-023-00787-x","Jella PfeifferJulia GutschowChristian HaasFlorian MösleinOliver MaspfuhlFrederik BorgersSuzana Alpsancar","2023","http://link.springer.com/article/10.1007/s12599-023-00787-x","Article"
"ESCR Abstracts 2023","The International Journal of Cardiovascular Imaging","","","","10.1007/s10554-023-02934-7","","2023","http://link.springer.com/article/10.1007/s10554-023-02934-7","Article"
"Global dematerialization, the renaissance of Artificial Intelligence, and the global stakeholder capitalism model of digital platforms: current challenges and future directions","Journal of Evolutionary Economics","","33","3","10.1007/s00191-023-00825-7","Harold Paredes-FrigolettAndreas Pyka","2023","http://link.springer.com/article/10.1007/s00191-023-00825-7","Article"
"Explainable Methods for Image-Based Deep Learning: A Review","Archives of Computational Methods in Engineering","","30","4","10.1007/s11831-023-09881-5","Lav Kumar GuptaDeepika KoundalShweta Mongia","2023","http://link.springer.com/article/10.1007/s11831-023-09881-5","Article"
"Where does AI-driven Education, in the Chinese Context and Beyond, go next?","International Journal of Artificial Intelligence in Education","","","","10.1007/s40593-023-00341-6","Li Yuan","2023","http://link.springer.com/article/10.1007/s40593-023-00341-6","Article"
"Improving insect conservation management through insect monitoring and stakeholder involvement","Biodiversity and Conservation","","32","2","10.1007/s10531-022-02519-1","Sebastian KötheFlorian D. SchneiderNikita BakanovCarsten A. BrühlLisa EichlerThomas FickelBirgit GemeinholzerThomas HörrenAlexandra LuxGotthard MeinelLivia SchäfflerChristoph ScherberMartin SorgStephanie J. SwensonWiltrud TerlauAngela Turck","2023","http://link.springer.com/article/10.1007/s10531-022-02519-1","Article"
"Contestations in urban mobility: rights, risks, and responsibilities for Urban AI","AI & SOCIETY","","38","3","10.1007/s00146-022-01502-2","Nitin Sawhney","2023","http://link.springer.com/article/10.1007/s00146-022-01502-2","Article"
"Sustainable development of materials: Broadening stakeholder engagement","MRS Bulletin","","48","4","10.1557/s43577-023-00521-8","Julie M. SchoenungElsa A. Olivetti","2023","http://link.springer.com/article/10.1557/s43577-023-00521-8","Article"
"The E.U.’s artificial intelligence act: an ordoliberal assessment","AI and Ethics","","","","10.1007/s43681-023-00337-x","Manuel Wörsdörfer","2023","http://link.springer.com/article/10.1007/s43681-023-00337-x","Article"
"Towards AI ethics’ institutionalization: knowledge bridges from business ethics to advance organizational AI ethics","AI and Ethics","","3","1","10.1007/s43681-022-00150-y","Mario D. SchultzPeter Seele","2023","http://link.springer.com/article/10.1007/s43681-022-00150-y","Article"
"Investigating socially assistive systems from system design and evaluation: a systematic review","Universal Access in the Information Society","","22","2","10.1007/s10209-021-00852-w","Shi QiuPengcheng AnKai KangJun HuTing HanMatthias Rauterberg","2023","http://link.springer.com/article/10.1007/s10209-021-00852-w","Article"
"Charting AI urbanism: conceptual sources and spatial implications of urban artificial intelligence","Discover Artificial Intelligence","","3","1","10.1007/s44163-023-00060-w","Otello PalminiFederico Cugurullo","2023","http://link.springer.com/article/10.1007/s44163-023-00060-w","Article"
"22nd ISoP Annual Meeting “Putting Patients First in Pharmacovigilance: International Perspectives from Global South” 6–9 November 2023 Bali, Indonesia","Drug Safety","","","","10.1007/s40264-023-01350-z","","2023","http://link.springer.com/article/10.1007/s40264-023-01350-z","Article"
"A Systematic Review of Sophisticated Predictive and Prescriptive Analytics in Child Welfare: Accuracy, Equity, and Bias","Child and Adolescent Social Work Journal","","","","10.1007/s10560-023-00931-2","Seventy F. HallMelanie SageCarol F. ScottKenneth Joseph","2023","http://link.springer.com/article/10.1007/s10560-023-00931-2","Article"
"Maximizing team synergy in AI-related interdisciplinary groups: an interdisciplinary-by-design iterative methodology","AI & SOCIETY","","38","4","10.1007/s00146-022-01518-8","Piercosma BiscontiDavide OrsittoFederica FedorczykFabio BrauMarianna CapassoLorenzo De MarinisHüseyin EkenFederica MerendaMirko FortiMarco PaciniClaudia Schettini","2023","http://link.springer.com/article/10.1007/s00146-022-01518-8","Article"
"Digital transformation and marketing: a systematic and thematic literature review","Italian Journal of Marketing","","2023","2","10.1007/s43039-023-00067-2","Marco CioppiIlaria CurinaBarbara FrancioniElisabetta Savelli","2023","http://link.springer.com/article/10.1007/s43039-023-00067-2","Article"
"Trends in the Dynamic Evolution of Corporate Social Responsibility and Leadership: A Literature Review and Bibliometric Analysis","Journal of Business Ethics","","182","1","10.1007/s10551-022-05035-y","Liming ZhaoMiles M. YangZhenyuan WangGrant Michelson","2023","http://link.springer.com/article/10.1007/s10551-022-05035-y","Article"
"Adoption of industry 4.0 in different sectors: a structural review using natural language processing","International Journal on Interactive Design and Manufacturing (IJIDeM)","","","","10.1007/s12008-023-01550-y","Shamneesh SharmaArun MalikChetan SharmaIsha BatraMahender Singh KaswanJose Arturo Garza-Reyes","2023","http://link.springer.com/article/10.1007/s12008-023-01550-y","Article"
"Design of Customized Garments Towards Sustainable Fashion Using 3D Digital Simulation and Machine Learning-Supported Human–Product Interactions","International Journal of Computational Intelligence Systems","","16","1","10.1007/s44196-023-00189-7","Zhujun WangXuyuan TaoXianyi ZengYingmei XingZhenzhen XuPascal Bruniaux","2023","http://link.springer.com/article/10.1007/s44196-023-00189-7","Article"
"Participatory design and evaluation of virtual reality physical rehabilitation for people living with dementia","Virtual Reality","","27","1","10.1007/s10055-022-00639-1","Maria MatsangidouFotos FrangoudesEirini SchizaKleanthis C. NeokleousErsi PapayianniKaterian XenariMarios AvraamidesConstantinos S. Pattichis","2023","http://link.springer.com/article/10.1007/s10055-022-00639-1","Article"
"Investing in AI for social good: an analysis of European national strategies","AI & SOCIETY","","38","2","10.1007/s00146-022-01445-8","Francesca FoffanoTeresa ScantamburloAtia Cortés","2023","http://link.springer.com/article/10.1007/s00146-022-01445-8","Article"
"Co-designing sustainable practices for emerging technologies education","International Journal of Technology and Design Education","","","","10.1007/s10798-023-09857-3","Marie-Monique SchaperRachel Charlotte SmithMaarten van MechelenMariana Aki TamashiroOle Sejer Iversen","2023","http://link.springer.com/article/10.1007/s10798-023-09857-3","Article"
"Leading teachers' perspective on teacher-AI collaboration in education","Education and Information Technologies","","","","10.1007/s10639-023-12109-5","Jinhee Kim","2023","http://link.springer.com/article/10.1007/s10639-023-12109-5","Article"
"17th International Congress of Behavioral Medicine","International Journal of Behavioral Medicine","","30","1","10.1007/s12529-023-10200-2","","2023","http://link.springer.com/article/10.1007/s12529-023-10200-2","Article"
"Exploring needs and challenges for AI in nursing care – results of an explorative sequential mixed methods study","BMC Digital Health","","1","1","10.1186/s44247-023-00015-2","Kathrin SeibertDominik DomhoffDaniel FürstenauFelix BiessmannMatthias Schulte-AlthoffKarin Wolf-Ostermann","2023","http://link.springer.com/article/10.1186/s44247-023-00015-2","Article"
"The democratic offset: Contestation, deliberation, and participation regarding military applications of AI","AI and Ethics","","","","10.1007/s43681-023-00288-3","Johannes Thumfart","2023","http://link.springer.com/article/10.1007/s43681-023-00288-3","Article"
"Analysis of sustainable supply chain and industry 4.0 enablers: a step towards decarbonization of supply chains","Annals of Operations Research","","","","10.1007/s10479-023-05598-7","Rahul SindhwaniNitasha HasteerAbhishek BehlChinmayee ChatterjeeLotfi Hamzi","2023","http://link.springer.com/article/10.1007/s10479-023-05598-7","Article"
"A systematic review in understanding stakeholders’ role in developing adaptive learning systems","Journal of Computers in Education","","","","10.1007/s40692-023-00283-x","Nawaf AlajlaniMichael CrabbIain Murray","2023","http://link.springer.com/article/10.1007/s40692-023-00283-x","Article"
"A Smart system in Manufacturing with Mass Personalization (S-MMP) for blueprint and scenario driven by industrial model transformation","Journal of Intelligent Manufacturing","","34","4","10.1007/s10845-021-01883-z","Xianyu ZhangXinguo Ming","2023","http://link.springer.com/article/10.1007/s10845-021-01883-z","Article"
"Patterns and Pitfalls of Short-cuts Used in Environmental Management Rapid Reviews","Environmental Management","","","","10.1007/s00267-023-01901-1","Meagan HarperTrina RytwinskiSteven J. Cooke","2023","http://link.springer.com/article/10.1007/s00267-023-01901-1","Article"
"Usability of clinical decision support systems","Zeitschrift für Arbeitswissenschaft","","77","1","10.1007/s41449-022-00324-8","Dipl.-Des. Henrik Mucha M.Sc.Prof. Dr. Sebastian RobertProf. Dr. Rüdiger BreitschwerdtProf. Dr. Michael Fellmann","2023","http://link.springer.com/article/10.1007/s41449-022-00324-8","Article"
"Research Buddy partnership in a MD–PhD program: lessons learned","Research Involvement and Engagement","","9","1","10.1186/s40900-023-00414-9","Daniel J. GouldMarion Glanville-HearstSamantha BunzliPeter F. M. ChoongMichelle M. Dowsey","2023","http://link.springer.com/article/10.1186/s40900-023-00414-9","Article"
"DeepRadiation: An intelligent augmented reality platform for predicting urban energy performance just through 360 panoramic streetscape images utilizing various deep learning models","Building Simulation","","16","3","10.1007/s12273-022-0953-5","Ali NakhaeeArefe Paydar","2023","http://link.springer.com/article/10.1007/s12273-022-0953-5","Article"
"Whole Person Modeling: a transdisciplinary approach to mental health research","Discover Mental Health","","3","1","10.1007/s44192-023-00041-6","Daniel FelskyAlyssa CannitelliJon Pipitone","2023","http://link.springer.com/article/10.1007/s44192-023-00041-6","Article"
"Critical Care Canada Forum 2022 Abstracts","Canadian Journal of Anesthesia/Journal canadien d'anesthésie","","70","1","10.1007/s12630-023-02445-y","","2023","http://link.springer.com/article/10.1007/s12630-023-02445-y","Article"
"Disruptive business value models in the digital era","Journal of Innovation and Entrepreneurship","","12","1","10.1186/s13731-022-00252-1","Navitha Singh Sewpersadh","2023","http://link.springer.com/article/10.1186/s13731-022-00252-1","Article"
"Supporting Remote Social Robot Design Collaboration with Online Canvases: Lessons Learned from Facilitators’ and Participants’ Experiences","International Journal of Social Robotics","","15","2","10.1007/s12369-023-00966-6","Aino AhtinenKirsikka KaipainenSalla JarskeKaisa Väänänen","2023","http://link.springer.com/article/10.1007/s12369-023-00966-6","Article"
"Long-term Trends in Construction Engineering and Management Research in Korea","KSCE Journal of Civil Engineering","","27","5","10.1007/s12205-023-1249-8","Sanghyeok KangYoungcheol KangSeok Kim","2023","http://link.springer.com/article/10.1007/s12205-023-1249-8","Article"
"A correlation among industry 4.0, additive manufacturing, and topology optimization: a state-of-the-art review","The International Journal of Advanced Manufacturing Technology","","","","10.1007/s00170-023-12515-6","Kashif IshfaqMuhammad Dawar Azhar KhanMuhammad Atyab Azhar KhanMuhammad Arif MahmoodMuhammad Asad Maqsood","2023","http://link.springer.com/article/10.1007/s00170-023-12515-6","Article"
"Tensions in transparent urban AI: designing a smart electric vehicle charge point","AI & SOCIETY","","38","3","10.1007/s00146-022-01436-9","Kars AlfrinkIanus KellerNeelke DoornGerd Kortuem","2023","http://link.springer.com/article/10.1007/s00146-022-01436-9","Article"
"Trust and stakeholder perspectives on the implementation of AI tools in clinical radiology","European Radiology","","","","10.1007/s00330-023-09967-5","Magnus BergquistBertil RolandssonEmilia GryskaMats LaesserNickoleta HoeflingRolf HeckemannJustin F. SchneidermanIsabella M. Björkman-Burtscher","2023","http://link.springer.com/article/10.1007/s00330-023-09967-5","Article"
"Improvement of flood susceptibility mapping by introducing hybrid ensemble learning algorithms and high-resolution satellite imageries","Natural Hazards","","119","1","10.1007/s11069-023-06106-7","Abu Reza Md. Towfiqul IslamMd. Mijanur Rahman BappiSaeed AlqadhiAhmed Ali BindajamJaved MallickSwapan Talukdar","2023","http://link.springer.com/article/10.1007/s11069-023-06106-7","Article"
"A context-specific analysis of ethical principles relevant for AI-assisted decision-making in health care","AI and Ethics","","","","10.1007/s43681-023-00324-2","Larissa SchlichtMiriam Räker","2023","http://link.springer.com/article/10.1007/s43681-023-00324-2","Article"
"Review of the theory, principles, and design requirements of human-centric Internet of Things (IoT)","Journal of Ambient Intelligence and Humanized Computing","","14","3","10.1007/s12652-023-04539-3","Kaja Fjørtoft YstgaardLuigi AtzoriDavid PalmaPoul Einar HeegaardLene Elisabeth BertheussenMagnus Rom JensenKatrien De Moor","2023","http://link.springer.com/article/10.1007/s12652-023-04539-3","Article"
"Recent Developments on Flexible Manufacturing in the Digital Era: A Review and Future Research Directions","Global Journal of Flexible Systems Management","","24","4","10.1007/s40171-023-00351-2","Santosh Kumar SrivastavaSurajit Bag","2023","http://link.springer.com/article/10.1007/s40171-023-00351-2","Article"
"Harm Reduction, Solidarity, and Social Mobility as Target Functions: A Rortian Approach to Stakeholder Theory","Journal of Business Ethics","","186","3","10.1007/s10551-022-05248-1","David WeitznerYuval Deutsch","2023","http://link.springer.com/article/10.1007/s10551-022-05248-1","Article"
"Improving startups through excellence initiatives: addressing circular economy and innovation","Environment, Development and Sustainability","","","","10.1007/s10668-023-03247-4","Simone SehnemAna Cláudia LaraKaren BenettiKurt SchneiderMaiara Lais MarconTiago Hilário Hennemann da Silva","2023","http://link.springer.com/article/10.1007/s10668-023-03247-4","Article"
"Protocol for a systematic review of living labs in agricultural-related systems","Sustainable Earth Reviews","","6","1","10.1186/s42055-023-00060-9","Maryam YousefiFrank Ewert","2023","http://link.springer.com/article/10.1186/s42055-023-00060-9","Article"
"Ethics in human–AI teaming: principles and perspectives","AI and Ethics","","3","3","10.1007/s43681-022-00214-z","Michael PflanzerZachary TraylorJoseph B. LyonsVeljko DubljevićChang S. Nam","2023","http://link.springer.com/article/10.1007/s43681-022-00214-z","Article"
"Intellectual property meets transdisciplinary co-design: prioritizing responsiveness in the production of new AgTech through located response-ability","Agriculture and Human Values","","40","2","10.1007/s10460-022-10378-3","Karly Ann BurchDawn NafusKatharine LegunLaurens Klerkx","2023","http://link.springer.com/article/10.1007/s10460-022-10378-3","Article"
"Behind the Scenes of Co-designing AI and LA in K-12 Education","Postdigital Science and Education","","","","10.1007/s42438-023-00417-5","Katarina SperlingLinnéa StenlidenJörgen NissenFredrik Heintz","2023","http://link.springer.com/article/10.1007/s42438-023-00417-5","Article"
"Proceedings of the 15th Annual Conference on the Science of Dissemination and Implementation in Health","Implementation Science","","18","3","10.1186/s13012-023-01299-8","","2023","http://link.springer.com/article/10.1186/s13012-023-01299-8","Article"
"A theoretical essay on socio-technical systems design thinking in the era of digital transformation","Gruppe. Interaktion. Organisation. Zeitschrift für Angewandte Organisationspsychologie (GIO)","","54","1","10.1007/s11612-023-00675-8","Mark GoversPierre van Amelsvoort","2023","http://link.springer.com/article/10.1007/s11612-023-00675-8","Article"
"Smartwatches in healthcare medicine: assistance and monitoring; a scoping review","BMC Medical Informatics and Decision Making","","23","1","10.1186/s12911-023-02350-w","Mohsen Masoumian HosseiniSeyedeh Toktam Masoumian HosseiniKarim QayumiShahriar HosseinzadehSeyedeh Saba Sajadi Tabar","2023","http://link.springer.com/article/10.1186/s12911-023-02350-w","Article"
"A systematic review of almost three decades of value sensitive design (VSD): what happened to the technical investigations?","Ethics and Information Technology","","25","2","10.1007/s10676-023-09700-2","Anne GerdesTove Faber Frandsen","2023","http://link.springer.com/article/10.1007/s10676-023-09700-2","Article"
"Strategies for development of smart and green products using Blockchain-IoT integrated architecture","Operations Management Research","","","","10.1007/s12063-023-00398-5","Santosh B. RanePrathamesh R. PotdarShivani Aware","2023","http://link.springer.com/article/10.1007/s12063-023-00398-5","Article"
"From EU Robotics and AI Governance to HRI Research: Implementing the Ethics Narrative","International Journal of Social Robotics","","","","10.1007/s12369-023-00982-6","Jesse de Pagter","2023","http://link.springer.com/article/10.1007/s12369-023-00982-6","Article"
"Evolution of modified LSS 4.0 model for sustainable Indian textile industry: a narrative review","International Journal on Interactive Design and Manufacturing (IJIDeM)","","","","10.1007/s12008-023-01534-y","Ashwani SharmaBikram Jit Singh","2023","http://link.springer.com/article/10.1007/s12008-023-01534-y","Article"
"Visualization of green building landscape space environment design based on image processing and artificial intelligence algorithm","Soft Computing","","27","14","10.1007/s00500-023-08266-x","Jianbo Zhou","2023","http://link.springer.com/article/10.1007/s00500-023-08266-x","Article"
"Development of a citizen participation public service innovation model based on smart governance","Service Business","","17","3","10.1007/s11628-023-00536-w","Soon Goo HongDonHee Lee","2023","http://link.springer.com/article/10.1007/s11628-023-00536-w","Article"
"Anything new under the sun? Insights from a history of institutionalized AI ethics","Ethics and Information Technology","","25","2","10.1007/s10676-023-09702-0","Simone Casiraghi","2023","http://link.springer.com/article/10.1007/s10676-023-09702-0","Article"
